"","train","1_poor","2","3","4","5","6","7_rich"
"1",50,NA,0.264160131174589,0.174033856562138,0.799458209674154,0.128666524362935,0.0313528125501525,NA
"2",60,NA,0.268036626774908,0.177804529431549,0.802886689782124,0.134200554037378,0.0431268433659738,NA
"3",70,NA,0.261653880807026,0.183538398843945,0.800638189769913,0.127980990138494,0.0607577779658453,NA
"4",80,NA,0.239854734648186,0.183473545853862,0.79954899335465,0.128648810972024,0.0812642019538571,NA
"5",90,NA,0.324017951230663,0.197188885840704,0.805142270953371,0.125421947147401,0.157863408521303,NA
