"","train","1_poor","2","3","4","5","6","7_rich"
"1",50,NA,0.0366979720961181,0.118578765626692,0.773411687902273,0.113179884658542,0.028176191934633,NA
"2",60,NA,0.0432703637077845,0.116198396549128,0.775033568982091,0.1253511841184,0.0388571225495551,NA
"3",70,NA,0.0524503167505137,0.118957317505653,0.775043744491061,0.129673208702013,0.0460715864607476,NA
"4",80,NA,0.068628841607565,0.111295737679068,0.771827457571062,0.126395240096645,0.058974358974359,NA
"5",90,NA,0.11957264957265,0.12352491939127,0.767881068532061,0.133932612835435,0.0990338164251208,NA
