"","train","1_poor","2","3","4","5","6","7_rich"
"1",50,NA,0.0348403911863616,0.155446784134831,0.689172632228522,0.135190762338033,0.02293078364065,NA
"2",60,NA,0.0376158665099585,0.156301210507272,0.685382467010719,0.128752140446909,0.0228856151094559,NA
"3",70,NA,0.053361568804645,0.157909389378374,0.688473012171654,0.13228173314985,0.0331069397400397,NA
"4",80,NA,0.0589156553875222,0.162857756426425,0.686773425970888,0.136957127170827,0.039815658956438,NA
"5",90,NA,0.104205490468004,0.151407848988947,0.687006273957035,0.126551569076441,0.0933062880324544,NA
