"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0271241415984061,0.143359752605754,0.710683978356578,0.14462293661701,0.0178344797930133,0
"2",60,0,0.0150995149446606,0.15013539212863,0.716794278867181,0.133610094004851,0.0200280458987339,0
"3",70,0,0.00583315260608689,0.117045945901215,0.732578481487694,0.131972596546433,0.0172591921096614,0
"4",80,0,0.00417700578990902,0.112631027562441,0.732661543386437,0.134275690977045,0.00445089501693275,0
"5",90,0,0.010978835978836,0.114626128207556,0.732334163069184,0.132207982377155,0,0
