"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0,0.0193511587264012,0.12252112121667,0.802062505739181,0.116551066606492,0.0329287855736975,0
"2",60,0,0.021480586873386,0.13077607475579,0.804628619083257,0.127090939434888,0.0264309654672675,0
"3",70,0,0.0137203673956166,0.132532564738879,0.805825026472058,0.130348070849163,0.0176007651665546,0
"4",80,0,0.0100931560363609,0.129881253914167,0.804785247763595,0.125470851956803,0.0148556832694764,0
"5",90,0,0,0.145084690453112,0.805332045346255,0.128396261155891,0.0319140989729225,0
