"","train","1_rich","2","3","4","5","6","7_poor"
"1",50,0.0272727272727273,0.185253654910165,0.208571995092241,0.713591727675146,0.201917406282315,0.0376725846636485,0
"2",60,0,0.165796024222848,0.190582981855692,0.709469591397161,0.178951071098821,0.0147206934261155,0
"3",70,0,0.150219477784595,0.188514118549926,0.709910272022516,0.182259920384225,0.0240197533996412,0
"4",80,0,0.17176985393747,0.182218574972254,0.708578126685351,0.178751725983693,0.0223885147905371,0
"5",90,0,0.171415922636572,0.204791646234827,0.708188054394346,0.202536711045982,0.0191578816228185,0
