ac,dist,lci,uci
0.550206060925396,1.3127824681954,-0.0090753850046329,0.00702055060748739
0.413628777368612,3.09611265540483,-0.00457524800166111,0.00464931509047986
0.357823143328355,5.0562183292315,-0.00436248382921231,0.00322470485550716
0.293276039570798,7.03767189411515,-0.0031561941339121,0.00308981415313187
0.223952470248903,9.02846010528812,-0.00269583460103137,0.00271466822163301
0.172501051491666,11.0152093918436,-0.00223282198801792,0.00264264067041004
0.108865897514858,13.0118962524339,-0.00281169556368966,0.00250142331744954
0.0581139094766488,15.0077248071567,-0.00235321852944653,0.00217128869397636
0.0206860746912354,17.0025360833137,-0.00241152904608118,0.00181547677862086
-0.0295248060683299,18.9957083388284,-0.00325847077909354,0.00196775549442061
-0.0778286530292341,20.9952066029427,-0.00240040551196693,0.00220426574106554
-0.102008211701422,22.9955338791951,-0.00227719986868762,0.0020402194513537
-0.115783734592567,24.9902651469112,-0.00240389693351421,0.00263762211532199
-0.129172952336429,26.9869965503271,-0.00274266214367361,0.00271575101986671
-0.121692057703267,28.9875045578332,-0.00317679115135781,0.00250701878115379
-0.111296444025006,30.9859586323294,-0.00273187181755072,0.00258491235078854
-0.0965549629218274,32.9814629241252,-0.00309772896622203,0.00282772138721968
-0.0940101196496607,34.9791703978675,-0.00325738724811535,0.00226780531138641
-0.109467668471487,36.9803014954015,-0.00343458727246861,0.00324120802002231
-0.0986665488786537,38.9785825685712,-0.00479523262341061,0.0026305206696012
-0.12633884508611,40.969941852818,-0.00485758419493864,0.00279631285916044
-0.143121200702553,42.9703605196278,-0.00363748775304154,0.00353154127270629
-0.123183560383722,44.9678478426,-0.00588034958073204,0.0057362610923223
-0.128762297738087,46.9716716646663,-0.00402238017294856,0.00521252714612441
-0.120882050123469,48.972912888095,-0.00498653917141358,0.00556089882324368
-0.0892156584525009,50.9670323278732,-0.00535712344970871,0.00658938747386848
-0.0858671008021277,52.9741927859432,-0.00553847804077549,0.00556482803790694
-0.0968631286293427,54.972548538627,-0.00866136438939856,0.00717918388588395
-0.0985365178521524,56.9689903349729,-0.00876085809912303,0.007088134283342
-0.0774197762947725,58.9675208131555,-0.00969176684324865,0.0092207647169288
-0.0438734197049813,60.9798137548133,-0.00846402327549899,0.00970499611072039
-0.0710239862052805,62.9706389765817,-0.0112162571067466,0.0107810811872312
-0.0881106775804456,64.9606696171651,-0.0139680829368656,0.00846993319409951
0.00878155292701202,66.9737338252765,-0.0121028587410043,0.0101439581335859
0.0806094932520565,68.9610602826765,-0.0118360892660549,0.0181264849076908
0.00175281379657289,70.9493584166037,-0.0207023754436002,0.0166634127636615
0.128967619316621,72.9696308944338,-0.015313256100234,0.016363596178095
0.275546361994691,74.9452200809441,-0.0190469146035251,0.0217108837781792
0.440947832999709,76.9502496245483,-0.0236749360461109,0.0257422889764573
0.404886688913914,78.9151646698007,-0.0247898604542366,0.0267523134244891
0.480271629525469,80.9602170816112,-0.0422550812262197,0.0310354369210044
0.781785312728435,82.9410891686428,-0.0416507297822903,0.0550417501783581
0.965597895699096,84.93660539692,-0.0399396899723201,0.0607095980073539
1.26156753295492,86.9700084705309,-0.0483050477501133,0.0577073784659109
1.33300510400136,88.9066097696394,-0.0564248256168012,0.0622362384137678
1.66381465036293,90.9522874394578,-0.0730962629012479,0.078839357432051
1.64155561166775,93.0242163474509,-0.107372115312833,0.09449394667189
1.17473733441259,95.0087104002619,-0.121792143529831,0.0932077968118298
1.34382434664422,96.9392867017494,-0.108200667714559,0.0655263494956654
1.542899666045,98.8662806130587,-0.204878416033512,0.129282551933389
1.74544367721613,101.037653031067,-0.173941006998612,0.130461664538527
1.94097167720752,102.969347802155,-0.188859240308401,0.134015503679119
1.72885254329435,104.804479321305,-0.168459941471604,0.186140491182475
2.52137420077144,106.78043694107,-0.322068986540422,0.315068830155872
2.77898964578567,109.000346502457,-0.448403122972439,0.304764477222696
1.82064743848285,110.87707426505,-0.471689668769324,0.356954791211169
1.11872001131787,112.98150675117,-1.10285683331058,0.657289313300488
0.688330025179668,114.281554457773,-2.0275812380964,1.2680997776751
