id,lat,lon,public_transport
935738170,45.4313968,9.1562573,platform
945017119,45.6920075,9.6381708,stop_position
945017179,45.6918717,9.6379548,stop_position
959824616,45.4481019,9.2107067,stop_position
959824625,45.4899338,9.2007207,platform
959824630,45.4500689,9.2154965,platform
959824634,45.4502854,9.212408,platform
959824660,45.4503596,9.2126321,platform
959824668,45.4495669,9.2181401,stop_position
982052455,45.6994845,9.6529636,stop_position
982695592,45.5049506,9.0932217,stop_position
989558668,45.4602295,9.1888402,stop_position
989558698,45.4575946,9.2062424,stop_position
989558703,45.4577204,9.193159,stop_position
996118035,45.4512625,9.2251151,stop_position
996118054,45.4443116,9.2251221,platform
996190138,45.4515953,9.22316,platform
996211821,45.4504589,9.2199535,stop_position
997306422,45.4877769,9.1615166,stop_position
997306461,45.487678,9.1652375,stop_position
997306502,45.4781038,9.1807294,stop_position
997306512,45.4783005,9.1807007,stop_position
997383847,45.5084339,9.192332,stop_position
998207244,45.4570439,9.1752912,stop_position
998207251,45.4584922,9.1774194,stop_position
998207278,45.4486333,9.1604555,stop_position
998638119,45.4530282,9.1700279,platform
998759971,45.4481567,9.1605176,platform
998807645,45.4981206,9.1670925,platform
998807657,45.4980628,9.1669648,platform
1028229243,45.5201597,9.1702209,platform
1028305110,45.4518069,9.1801146,stop_position
1028305140,45.4549298,9.1721976,stop_position
1028305147,45.4553564,9.1720539,stop_position
1028305184,45.4639374,9.1641592,stop_position
1028305201,45.4530247,9.1726025,stop_position
1028305215,45.4528161,9.1755882,stop_position
1028444145,45.452664,9.1762942,stop_position
1028830821,45.4486306,9.1796891,stop_position
1029658642,45.4658688,9.1647801,stop_position
1029658691,45.4673409,9.1652544,stop_position
1030280352,45.5217696,9.1923725,platform
1030280417,45.4832313,9.1816151,stop_position
1030280471,45.5243032,9.1925542,platform
1054843193,45.6788025,9.649765,stop_position
1086967031,45.5394874,9.1678504,stop_position
1088962591,45.5381929,9.16077,stop_position
1088962664,45.5381567,9.1612325,stop_position
1109698212,45.6236859,8.8305777,platform
1109705634,45.6214866,8.8473182,platform
1112456283,45.4648337,9.1968777,platform
1115663230,45.6153323,8.8646231,platform
1115663469,45.6159028,8.8646808,platform
1120499770,45.5433638,9.1721302,stop_position
1122713933,45.5406812,9.1681114,stop_position
1122714016,45.5406787,9.1680517,platform
1122714368,45.539431,9.1678954,platform
1122714445,45.5381462,9.1612939,platform
1122714492,45.5414828,9.1679728,platform
1127231271,45.5386214,9.1638866,platform
1127231278,45.5388526,9.1657258,platform
1127231309,45.5385703,9.1638914,stop_position
1128410007,45.5402778,9.1590132,stop_position
1128410035,45.5402877,9.1590714,platform
1128853967,45.5426292,9.1611284,platform
1128853972,45.5426352,9.1612178,stop_position
1131197955,45.5415144,9.1656689,stop_position
1134691884,45.5433396,9.1720782,platform
1134692084,45.5432272,9.1723884,platform
1134692225,45.5431863,9.1723099,stop_position
1136701376,45.545208,9.1716285,platform
1136701451,45.5451992,9.1715788,stop_position
1136701544,45.5447489,9.1716481,platform
1136701581,45.5447532,9.1716929,stop_position
1152859956,45.6266478,8.8495619,stop_position
1152863706,45.6331535,8.8466884,stop_position
1170888424,45.5332074,9.2135801,platform
1170888438,45.533268,9.2135753,stop_position
1198691033,45.5084991,9.1346426,stop_position
1272557340,45.4467328,9.2109481,platform
1272557344,45.4556464,9.1964686,platform
1272557365,45.4469917,9.2081718,platform
1272557389,45.4469561,9.2110826,platform
1272557501,45.4509472,9.1971304,stop_position
1272557510,45.455871,9.1962804,platform
1272557552,45.4485373,9.2082468,platform
1272557608,45.442926,9.217896,platform
1272557722,45.4482048,9.2085829,platform
1272557753,45.4404011,9.2230759,platform
1272557835,45.4509217,9.1964272,stop_position
1276320492,45.5280892,9.1818089,platform
1276400883,45.5226257,9.1741606,platform
1276400897,45.5294694,9.1630618,platform
1276400927,45.523141,9.1752383,platform
1276417089,45.5245948,9.1787228,platform
1276417092,45.5203996,9.1707373,platform
1276417093,45.5244063,9.178946,platform
1276478077,45.5121739,9.1617685,platform
