"","CVE_GEOAGE","idw_platform","idw_station","idw_stop_area","idw_stop_position"
"1","0900200010769",7.7518884893368,12.5606903291522,106.666666666667,2.32174424911509
"2","0900200010576",8.85686290690836,12.4083542305208,106.666666666667,2.33807344073959
"3","090020001081A",5.48833627667825,13.2979511815497,106.666666666667,2.29485333362676
"4","0900200010415",9.50643094832165,12.3766604789326,106.666666666667,2.36899561030313
"5","0900200010881",9.54516402487709,12.5466837431583,106.666666666667,2.407464686563
"6","0900200010877",9.30415227041438,12.3918721315605,106.666666666667,2.5045014743996
"7","0900200010222",5.35441709600584,12.5305106542065,106.666666666667,2.23876130789144
"8","0900200010326",5.04528681089519,12.6349844557504,106.666666666667,2.1452280484033
"9","090020001035A",6.68043785805126,12.7114106416355,106.666666666667,2.30796768724237
"10","0900200011004",3.22466663452011,12.575155841753,106.666666666667,1.63303314515568
"11","0900200011127",2.36653901010565,12.2802898952587,106.666666666667,1.2330852271147
"12","0900200010932",4.44618572305559,12.2776095236566,106.666666666667,2.23499608588249
"13","0900200010114",3.38564260257632,12.4518191579301,106.666666666667,1.82957240494856
"14","0900200010928",2.47232674131104,12.3635735709172,106.666666666667,1.26830979410064
"15","0900200010913",2.51930720408007,12.2081252525654,106.666666666667,1.41261578395597
"16","0900200010097",2.71475478681113,12.2741214507226,106.666666666667,1.40834712266746
"17","0900200010665",4.96674579961758,13.0395976835048,106.666666666667,2.18082524418283
"18","0900200010650",4.69111931383736,13.005230029255,106.666666666667,2.14350013674591
"19","0900200010010",2.84868558292491,12.164882884618,106.666666666667,1.51446915181816
"20","0900200010824",5.84629842748346,13.1201953179604,106.666666666667,2.30083975603997
"21","0900200011023",4.64440618276097,12.8854320154496,106.666666666667,2.08525015176027
"22","0900200011165",8.52667949878213,12.2863478750687,106.666666666667,2.64091814625014
"23","0900200010701",5.61581488387339,13.0913094838809,106.666666666667,2.2837532247074
"24","0900200010805",5.56629014149622,13.1318082021772,106.666666666667,2.29184979533494
"25","0900200010472",5.33646516005231,12.9597016186408,106.666666666667,2.20809171334605
"26","0900200010720",6.41038239159262,12.8051524840555,106.666666666667,2.30291353765104
"27","0900200010754",6.6265275164197,12.6485659382376,106.666666666667,2.30693993620208
"28","0900200011061",6.33494951051405,12.6896524991311,106.666666666667,2.30226549122037
"29","0900200010839",6.17350922321058,12.861950166187,106.666666666667,2.30044576201899
"30","0900200010307",4.1949948654165,12.6312007107077,106.666666666667,1.96848464206009
"31","0900200010294",4.25524668074815,12.7013963881965,106.666666666667,1.97969319133363
"32","0900200011019",4.1775426314214,12.7896581092281,106.666666666667,1.97401288343769
"33","0900200010449",4.30892385002876,12.8368926792423,106.666666666667,2.01837269733009
"34","0900200010434",3.94053135979244,12.7218356051882,106.666666666667,1.89601535414703
"35","0900200010631",4.38606341714078,12.8745551749293,106.666666666667,2.05974374935556
"36","090020001099A",2.96451681170703,12.4921276817981,106.666666666667,1.50570279088048
"37","0900200010133",4.61591410667857,12.4568450704539,106.666666666667,2.11449250718863
"38","0900200010909",6.17373021056762,12.7306438636982,106.666666666667,2.28418631204622
"39","0900200011038",4.60010616001229,12.9614043430497,106.666666666667,2.16256867527576
"40","0900200010788",8.73488316575771,12.4101267233554,106.666666666667,2.31842003022788
"41","0900200010580",9.28579257290956,12.3889204662569,106.666666666667,2.33854968760361
"42","0900200010792",5.36759627786657,13.3455757097033,106.666666666667,2.28465661897059
"43","0900200011042",4.65153345507604,13.0206769897625,106.666666666667,2.1639947173971
"44","0900200010612",4.45310969911051,12.7855823871022,106.666666666667,2.1274023915755
"45","0900200010608",4.57490981869781,12.8849122494619,106.666666666667,2.16196720642281
"46","0900200010627",4.56882416897357,12.8391340033103,106.666666666667,2.16992465421202
"47","0900200010595",4.32555625766103,12.7228684771219,106.666666666667,2.07831343100312
"48","0900200010237",3.75376710668041,12.5903720149012,106.666666666667,1.86333654593439
"49","0900200010345",5.64117771401746,12.6891861637023,106.666666666667,2.22814466294952
"50","0900200010330",5.52057890212917,12.5998578279559,106.666666666667,2.21788024621603
"51","0900200010218",4.11714585503125,12.5413273467703,106.666666666667,1.96609652300848
"52","0900200010203",3.98053234016289,12.4837935704422,106.666666666667,1.95715328664195
"53","0900200010966",2.86031648192499,12.3340545680815,106.666666666667,1.47649578790104
"54","0900200010256",3.62115096489391,12.6516633850992,106.666666666667,1.79184042962034
"55","0900200011095",4.13270611820417,12.7792832020317,106.666666666667,1.98006117083877
"56","0900200010275",3.66987832885151,12.6575829949722,106.666666666667,1.80373511134506
"57","0900200010190",3.27220566148608,12.5555383733739,106.666666666667,1.68156776132168
"58","090020001028A",3.98305340992642,12.6399575755761,106.666666666667,1.90630519888824
"59","0900200011184",2.45447722027513,12.3365842312197,106.666666666667,1.20070658110748
"60","0900200011057",6.38435630569271,12.8196633426633,106.666666666667,2.30295764700328
"61","0900200010504",5.73515836330934,12.8683686270504,106.666666666667,2.2618395200388
"62","0900200010519",6.13569006556954,12.8500886890502,106.666666666667,2.28533856496035
"63","0900200010716",6.03430399851688,12.985881474277,106.666666666667,2.29318552185757
"64","0900200010364",7.03904570009118,12.574898518358,106.666666666667,2.32397384442446
"65","0900200010561",8.35905492629799,12.4471252667065,106.666666666667,2.33637443627288
"66","0900200011150",4.98839890921293,12.2845903827081,106.666666666667,2.32457729792095
"67","0900200010491",5.69754331394055,12.8214426054631,106.666666666667,2.2399476406188
"68","0900200010487",5.28123206849735,12.8009920900356,106.666666666667,2.1820300266653
"69","0900200010773",7.98468073998773,12.4450729275409,106.666666666667,2.31848374937903
