IMU,platform,station,stop_area,stop_position,yes
-0.604709723,NA,NA,NA,NA,NA
-0.624166763,NA,NA,NA,NA,NA
-0.666375023,NA,NA,NA,NA,NA
-0.771499363,NA,NA,NA,NA,NA
-0.731233958,NA,NA,NA,NA,NA
-0.592051284,NA,NA,NA,NA,NA
-0.931247163,NA,NA,NA,NA,NA
-0.755811924,NA,NA,NA,NA,NA
-1.110210404,NA,NA,NA,NA,NA
-0.668747934,NA,NA,NA,NA,NA
-1.191100863,NA,NA,NA,NA,NA
-0.534777735,NA,NA,NA,NA,NA
-0.467571618,NA,NA,NA,NA,NA
-0.385468287,NA,NA,NA,NA,NA
-0.403587154,NA,NA,NA,NA,NA
-0.6259864,NA,NA,NA,NA,NA
-0.520612832,NA,NA,NA,NA,NA
-0.685528736,NA,NA,NA,NA,NA
-0.788690609,NA,NA,NA,NA,NA
-0.764963752,NA,NA,NA,NA,NA
-0.982460341,NA,NA,NA,NA,NA
-0.633604758,NA,NA,NA,NA,NA
-0.774941628,NA,NA,NA,NA,NA
-0.487791695,NA,NA,NA,NA,NA
-0.610045306,NA,NA,NA,NA,NA
-0.551337805,NA,NA,NA,NA,NA
-1.148372768,NA,NA,NA,NA,NA
-1.110349936,NA,NA,NA,NA,NA
-0.997735208,NA,NA,NA,NA,NA
-0.642351022,NA,NA,NA,NA,NA
-0.516968737,NA,NA,NA,NA,NA
-0.53173878,NA,NA,NA,NA,NA
-0.487971289,NA,NA,NA,NA,NA
-0.35553836,NA,NA,NA,NA,NA
-0.490715812,NA,NA,NA,NA,NA
-1.273703917,NA,NA,NA,NA,NA
-0.354080897,NA,NA,NA,NA,NA
-0.307508551,NA,NA,NA,NA,NA
-0.77895112,NA,NA,NA,NA,NA
-0.540284929,NA,NA,NA,NA,NA
-1.136292694,NA,NA,NA,NA,NA
-0.637206917,NA,NA,NA,NA,NA
-1.132454377,NA,NA,NA,NA,NA
-1.240177223,NA,NA,NA,NA,NA
-1.053596625,NA,NA,NA,NA,NA
-0.551551833,NA,NA,NA,NA,NA
-0.552232516,NA,NA,NA,NA,NA
-0.687686258,NA,NA,NA,NA,NA
-0.921767698,NA,NA,NA,NA,NA
-0.67637021,NA,NA,NA,NA,NA
-0.609408968,NA,NA,NA,NA,NA
-0.722000269,NA,NA,NA,NA,NA
-0.723571626,NA,NA,NA,NA,NA
-0.515299879,NA,NA,NA,NA,NA
-0.438700392,NA,NA,NA,NA,NA
-0.666103913,NA,NA,NA,NA,NA
-0.843419861,NA,NA,NA,NA,NA
-0.879342808,NA,NA,NA,NA,NA
-0.596075976,NA,NA,NA,NA,NA
-0.902924501,NA,NA,NA,NA,NA
-0.986804773,NA,NA,NA,NA,NA
-1.162814748,NA,NA,NA,NA,NA
-1.259968323,NA,NA,NA,NA,NA
-1.16862481,NA,NA,NA,NA,NA
-0.522717536,NA,NA,NA,NA,NA
-1.027210288,NA,NA,NA,NA,NA
-1.276702487,NA,NA,NA,NA,NA
-1.21543906,NA,NA,NA,NA,NA
-1.320397591,NA,NA,NA,NA,NA
-0.73000964,NA,NA,NA,NA,NA
-0.636847315,NA,NA,NA,NA,NA
-0.655819949,NA,NA,NA,NA,NA
-0.900912665,NA,NA,NA,NA,NA
-0.758376032,NA,NA,NA,NA,NA
-0.669934488,NA,NA,NA,NA,NA
-0.844416119,NA,NA,NA,NA,NA
0.442955551,NA,NA,NA,NA,NA
-0.156404963,NA,NA,NA,NA,NA
-1.140540591,NA,NA,NA,NA,NA
-1.246486131,NA,NA,NA,NA,NA
-0.509659623,NA,NA,NA,NA,NA
-0.631084145,NA,NA,NA,NA,NA
-1.033630359,NA,NA,NA,NA,NA
-0.634631204,NA,NA,NA,NA,NA
-0.770007724,NA,NA,NA,NA,NA
0.462133928,NA,NA,NA,NA,NA
-0.071506739,NA,NA,NA,NA,NA
-0.456244718,NA,NA,NA,NA,NA
-0.676810377,NA,NA,NA,NA,NA
-0.109037917,NA,NA,NA,NA,NA
-0.082071312,NA,NA,NA,NA,NA
-0.802631552,NA,NA,NA,NA,NA
-0.113087522,NA,NA,NA,NA,NA
-0.654458618,NA,NA,NA,NA,NA
-0.730305268,NA,NA,NA,NA,NA
0.206924149,NA,NA,NA,NA,NA
-0.25237172,NA,NA,NA,NA,NA
-0.268865522,NA,NA,NA,NA,NA
-0.717846042,NA,NA,NA,NA,NA
-0.941569532,NA,NA,NA,NA,NA
-1.166908094,NA,NA,NA,NA,NA
-1.298462774,NA,NA,NA,NA,NA
-1.261502103,NA,NA,NA,NA,NA
-1.125457973,NA,NA,NA,NA,NA
-0.988042275,NA,NA,NA,NA,NA
-1.12560602,NA,NA,NA,NA,NA
-0.69511214,NA,NA,NA,NA,NA
-0.466972463,NA,NA,NA,NA,NA
-0.807793697,NA,NA,NA,NA,NA
-0.64181807,NA,NA,NA,NA,NA
-0.598262153,NA,NA,NA,NA,NA
-0.135426768,NA,NA,NA,NA,NA
-0.698723524,NA,NA,NA,NA,NA
-0.103113051,NA,NA,NA,NA,NA
-0.124705903,NA,NA,NA,NA,NA
-0.524603708,NA,NA,NA,NA,NA
-0.595238019,NA,NA,NA,NA,NA
-0.290835427,NA,NA,NA,NA,NA
-0.730348381,NA,NA,NA,NA,NA
-0.914464888,NA,NA,NA,NA,NA
-0.131343516,NA,NA,NA,NA,NA
-0.598221804,NA,NA,NA,NA,NA
-0.814667056,NA,NA,NA,NA,NA
-0.656974046,NA,NA,NA,NA,NA
-1.11047238,NA,NA,NA,NA,NA
-0.659836658,NA,NA,NA,NA,NA
-0.587614918,NA,NA,NA,NA,NA
-0.679417448,NA,NA,NA,NA,NA
-0.362881668,NA,NA,NA,NA,NA
-0.158504993,NA,NA,NA,NA,NA
-0.562344123,NA,NA,NA,NA,NA
-0.647864571,NA,NA,NA,NA,NA
0.174743865,NA,NA,NA,NA,NA
-0.704898586,NA,NA,NA,NA,NA
-0.417745915,NA,NA,NA,NA,NA
-0.270056793,NA,NA,NA,NA,NA
-0.509747218,NA,NA,NA,NA,NA
0.103314855,NA,NA,NA,NA,NA
-0.70773006,NA,NA,NA,NA,NA
-0.922742801,NA,NA,NA,NA,NA
-0.299268874,NA,NA,NA,NA,NA
-0.029776989,NA,NA,NA,NA,NA
0.184548713,NA,NA,NA,NA,NA
-0.739618176,NA,NA,NA,NA,NA
-0.543533046,NA,NA,NA,NA,NA
-0.475824257,NA,NA,NA,NA,NA
-0.53651399,NA,NA,NA,NA,NA
-0.536976623,NA,NA,NA,NA,NA
-0.073311216,NA,NA,NA,NA,NA
-0.274450437,NA,NA,NA,NA,NA
-0.586393885,NA,NA,NA,NA,NA
-0.712965623,NA,NA,NA,NA,NA
-0.956841069,NA,NA,NA,NA,NA
-0.977489201,NA,NA,NA,NA,NA
-0.535117044,NA,NA,NA,NA,NA
-0.399163415,NA,NA,NA,NA,NA
-0.714083094,NA,NA,NA,NA,NA
-0.997151856,NA,NA,NA,NA,NA
-1.130044494,NA,NA,NA,NA,NA
-0.435462337,NA,NA,NA,NA,NA
-0.407526356,NA,NA,NA,NA,NA
-1.235458203,NA,NA,NA,NA,NA
-0.956933774,NA,NA,NA,NA,NA
-0.826057806,NA,NA,NA,NA,NA
-0.81508803,NA,NA,NA,NA,NA
-0.824603787,NA,NA,NA,NA,NA
-0.265798965,NA,NA,NA,NA,NA
-0.920880326,NA,NA,NA,NA,NA
-0.924535778,NA,NA,NA,NA,NA
-0.541541109,NA,NA,NA,NA,NA
-0.303769186,NA,NA,NA,NA,NA
0.78481943,NA,NA,NA,NA,NA
-0.752568257,NA,NA,NA,NA,NA
-0.045378107,NA,NA,NA,NA,NA
-0.354929574,NA,NA,NA,NA,NA
-0.267342747,NA,NA,NA,NA,NA
-0.141430571,NA,NA,NA,NA,NA
-0.600121533,NA,NA,NA,NA,NA
-0.857965904,NA,NA,NA,NA,NA
-0.964327093,NA,NA,NA,NA,NA
-0.47978328,NA,NA,NA,NA,NA
-0.532392589,NA,NA,NA,NA,NA
-1.201942185,NA,NA,NA,NA,NA
-0.90138492,NA,NA,NA,NA,NA
0.027505368,NA,NA,NA,NA,NA
-0.529089691,NA,NA,NA,NA,NA
-0.256455795,NA,NA,NA,NA,NA
0.709365593,NA,NA,NA,NA,NA
1.14515443,NA,NA,NA,NA,NA
0.639250895,NA,NA,NA,NA,NA
0.105538953,NA,NA,NA,NA,NA
0.299856518,NA,NA,NA,NA,NA
0.235086263,NA,NA,NA,NA,NA
0.349745514,NA,NA,NA,NA,NA
0.449771699,NA,NA,NA,NA,NA
0.45352029,NA,NA,NA,NA,NA
0.532505975,NA,NA,NA,NA,NA
0.301937078,NA,NA,NA,NA,NA
0.918971127,NA,NA,NA,NA,NA
0.271022065,NA,NA,NA,NA,NA
0.506824583,NA,NA,NA,NA,NA
-0.000616357,NA,NA,NA,NA,NA
0.204718517,NA,NA,NA,NA,NA
-0.447268342,NA,NA,NA,NA,NA
-0.223394327,NA,NA,NA,NA,NA
-0.213031435,NA,NA,NA,NA,NA
0.113418979,NA,NA,NA,NA,NA
0.898351346,NA,NA,NA,NA,NA
-0.114289331,NA,NA,NA,NA,NA
-1.094890677,NA,NA,NA,NA,NA
-1.047396579,NA,NA,NA,NA,NA
-0.505665336,NA,NA,NA,NA,NA
-0.447005708,NA,NA,NA,NA,NA
-0.404851699,NA,NA,NA,NA,NA
-0.090959338,NA,NA,NA,NA,NA
-0.872385137,NA,NA,NA,NA,NA
1.032974354,NA,NA,NA,NA,NA
-0.60696698,NA,NA,NA,NA,NA
-0.756359382,NA,NA,NA,NA,NA
-1.003595251,NA,NA,NA,NA,NA
-0.21735122,NA,NA,NA,NA,NA
-0.624901644,NA,NA,NA,NA,NA
-0.799121165,NA,NA,NA,NA,NA
-0.150635687,NA,NA,NA,NA,NA
-1.072570409,NA,NA,NA,NA,NA
-0.55223688,NA,NA,NA,NA,NA
-0.757495231,NA,NA,NA,NA,NA
-0.780714852,NA,NA,NA,NA,NA
0.031673681,NA,NA,NA,NA,NA
-0.219506084,NA,NA,NA,NA,NA
-1.092497001,NA,NA,NA,NA,NA
-0.53326799,NA,NA,NA,NA,NA
-0.481671187,NA,NA,NA,NA,NA
-0.609337719,NA,NA,NA,NA,NA
-0.146352999,NA,NA,NA,NA,NA
-0.398470605,NA,NA,NA,NA,NA
-0.223569063,NA,NA,NA,NA,NA
-0.751264692,NA,NA,NA,NA,NA
-0.515524153,NA,NA,NA,NA,NA
-1.227881709,NA,NA,NA,NA,NA
-0.936032035,NA,NA,NA,NA,NA
-0.875670433,NA,NA,NA,NA,NA
-0.873727886,NA,NA,NA,NA,NA
-1.064189393,NA,NA,NA,NA,NA
-0.657337715,NA,NA,NA,NA,NA
-0.935305925,NA,NA,NA,NA,NA
-0.439495718,NA,NA,NA,NA,NA
-0.88944695,NA,NA,NA,NA,NA
-0.656181095,NA,NA,NA,NA,NA
-0.421144374,NA,NA,NA,NA,NA
-1.0277596,NA,NA,NA,NA,NA
-0.515665519,NA,NA,NA,NA,NA
-0.54558862,NA,NA,NA,NA,NA
-0.784219193,NA,NA,NA,NA,NA
0.05734832,NA,NA,NA,NA,NA
0.660232138,NA,NA,NA,NA,NA
-0.570369708,NA,NA,NA,NA,NA
-0.625684542,NA,NA,NA,NA,NA
-0.74976015,NA,NA,NA,NA,NA
-0.050495161,NA,NA,NA,NA,NA
-0.946057772,NA,NA,NA,NA,NA
-1.093933879,NA,NA,NA,NA,NA
-0.255725505,NA,NA,NA,NA,NA
-0.66331033,NA,NA,NA,NA,NA
-0.659875995,NA,NA,NA,NA,NA
-0.005304865,NA,NA,NA,NA,NA
-0.571190029,NA,NA,NA,NA,NA
-0.203265732,NA,NA,NA,NA,NA
-0.400225629,NA,NA,NA,NA,NA
-0.684679015,NA,NA,NA,NA,NA
-0.953826807,NA,NA,NA,NA,NA
-0.629356066,NA,NA,NA,NA,NA
-0.433635145,NA,NA,NA,NA,NA
-0.820379818,NA,NA,NA,NA,NA
-0.376064641,NA,NA,NA,NA,NA
-0.356379766,NA,NA,NA,NA,NA
-0.555478045,NA,NA,NA,NA,NA
-0.779197242,NA,NA,NA,NA,NA
-0.181270748,NA,NA,NA,NA,NA
-0.479428114,NA,NA,NA,NA,NA
-0.612825791,NA,NA,NA,NA,NA
-0.753510306,NA,NA,NA,NA,NA
-0.170766157,NA,NA,NA,NA,NA
0.10845141,NA,NA,NA,NA,NA
-0.312319294,NA,NA,NA,NA,NA
-0.66159608,NA,NA,NA,NA,NA
-0.490099895,NA,NA,NA,NA,NA
-0.674665718,NA,NA,NA,NA,NA
-0.801985226,NA,NA,NA,NA,NA
-1.150576333,NA,NA,NA,NA,NA
-0.242927612,NA,NA,NA,NA,NA
0.109450437,NA,NA,NA,NA,NA
-0.095579282,NA,NA,NA,NA,NA
-0.006913007,NA,NA,NA,NA,NA
-0.375687929,NA,NA,NA,NA,NA
0.379835921,NA,NA,NA,NA,NA
-0.065553629,NA,NA,NA,NA,NA
0.049774886,NA,NA,NA,NA,NA
-0.200312537,NA,NA,NA,NA,NA
-0.042932075,NA,NA,NA,NA,NA
-0.098153298,NA,NA,NA,NA,NA
-0.617781654,NA,NA,NA,NA,NA
-0.878916234,NA,NA,NA,NA,NA
-0.162964301,NA,NA,NA,NA,NA
-0.275478725,NA,NA,NA,NA,NA
-0.037129513,NA,NA,NA,NA,NA
-0.639244518,NA,NA,NA,NA,NA
0.216766915,NA,NA,NA,NA,NA
-0.388192717,NA,NA,NA,NA,NA
0.280718342,NA,NA,NA,NA,NA
-0.412050394,NA,NA,NA,NA,NA
-0.224083064,NA,NA,NA,NA,NA
-0.366003512,NA,NA,NA,NA,NA
-0.685554817,NA,NA,NA,NA,NA
0.31149812,NA,NA,NA,NA,NA
0.537381235,NA,NA,NA,NA,NA
-0.795866164,NA,NA,NA,NA,NA
-0.832704857,NA,NA,NA,NA,NA
-0.80950823,NA,NA,NA,NA,NA
-0.160654709,NA,NA,NA,NA,NA
-0.240641365,NA,NA,NA,NA,NA
-0.652690295,NA,NA,NA,NA,NA
-1.178203979,NA,NA,NA,NA,NA
0.080211949,NA,NA,NA,NA,NA
-0.714805652,NA,NA,NA,NA,NA
-0.345176352,NA,NA,NA,NA,NA
-1.019425298,NA,NA,NA,NA,NA
0.209049736,NA,NA,NA,NA,NA
-0.526846922,NA,NA,NA,NA,NA
-0.678220973,NA,NA,NA,NA,NA
0.405961169,NA,NA,NA,NA,NA
-0.484035246,NA,NA,NA,NA,NA
-0.054049306,NA,NA,NA,NA,NA
0.138109867,NA,NA,NA,NA,NA
0.406609651,NA,NA,NA,NA,NA
0.512358635,NA,NA,NA,NA,NA
0.578805182,NA,NA,NA,NA,NA
-0.345681336,NA,NA,NA,NA,NA
-0.353777804,NA,NA,NA,NA,NA
-0.53113361,NA,NA,NA,NA,NA
-0.782864522,NA,NA,NA,NA,NA
-0.8370947,NA,NA,NA,NA,NA
-0.640582276,NA,NA,NA,NA,NA
-0.554467404,NA,NA,NA,NA,NA
-0.791784821,NA,NA,NA,NA,NA
-0.830388881,NA,NA,NA,NA,NA
-0.795854974,NA,NA,NA,NA,NA
-1.146608163,NA,NA,NA,NA,NA
-1.168285767,NA,NA,NA,NA,NA
-1.188524941,NA,NA,NA,NA,NA
0.840398373,NA,NA,NA,NA,NA
-0.182507913,NA,NA,NA,NA,NA
-0.448059925,NA,NA,NA,NA,NA
-0.459977771,NA,NA,NA,NA,NA
-0.660361121,NA,NA,NA,NA,NA
-1.254479333,NA,NA,NA,NA,NA
-1.155623659,NA,NA,NA,NA,NA
-0.123095317,NA,NA,NA,NA,NA
-0.239158854,NA,NA,NA,NA,NA
-0.674838844,NA,NA,NA,NA,NA
-0.163007386,NA,NA,NA,NA,NA
-0.668111647,NA,NA,NA,NA,NA
-0.522795564,NA,NA,NA,NA,NA
-0.581893673,NA,NA,NA,NA,NA
-0.227558784,NA,NA,NA,NA,NA
-0.05860064,NA,NA,NA,NA,NA
-0.585301721,NA,NA,NA,NA,NA
0.469383291,NA,NA,NA,NA,NA
-0.563735922,NA,NA,NA,NA,NA
-0.758998036,NA,NA,NA,NA,NA
-0.801297296,NA,NA,NA,NA,NA
-0.384309512,NA,NA,NA,NA,NA
-0.831095035,NA,NA,NA,NA,NA
-0.694976027,NA,NA,NA,NA,NA
-0.682054368,NA,NA,NA,NA,NA
-1.133425058,NA,NA,NA,NA,NA
-0.465780551,NA,NA,NA,NA,NA
-0.274361074,NA,NA,NA,NA,NA
-1.055287759,NA,NA,NA,NA,NA
-0.051876672,NA,NA,NA,NA,NA
-0.525700239,NA,NA,NA,NA,NA
-0.222193303,NA,NA,NA,NA,NA
-0.595315131,NA,NA,NA,NA,NA
-0.596026203,NA,NA,NA,NA,NA
-0.379190728,NA,NA,NA,NA,NA
0.812644127,NA,NA,NA,NA,NA
-0.3000284,NA,NA,NA,NA,NA
-0.151609059,NA,NA,NA,NA,NA
-0.753171239,NA,NA,NA,NA,NA
-0.652797246,NA,NA,NA,NA,NA
-0.525464308,NA,NA,NA,NA,NA
-0.509576468,NA,NA,NA,NA,NA
0.699565409,NA,NA,NA,NA,NA
-1.082533687,NA,NA,NA,NA,NA
-0.369121916,NA,NA,NA,NA,NA
-0.906651465,NA,NA,NA,NA,NA
-0.700211519,NA,NA,NA,NA,NA
-0.566063461,NA,NA,NA,NA,NA
-0.74563987,NA,NA,NA,NA,NA
-0.645568602,NA,NA,NA,NA,NA
-0.689942454,NA,NA,NA,NA,NA
-0.636977365,NA,NA,NA,NA,NA
-0.452562675,NA,NA,NA,NA,NA
-0.778017309,NA,NA,NA,NA,NA
-1.040447886,NA,NA,NA,NA,NA
-0.618322231,NA,NA,NA,NA,NA
-0.7981531,NA,NA,NA,NA,NA
-0.791176477,NA,NA,NA,NA,NA
-0.333016666,NA,NA,NA,NA,NA
-1.129483491,NA,NA,NA,NA,NA
-0.874013733,NA,NA,NA,NA,NA
-1.196656179,NA,NA,NA,NA,NA
-0.594286027,NA,NA,NA,NA,NA
-1.28324393,NA,NA,NA,NA,NA
-0.738290753,NA,NA,NA,NA,NA
-1.252327133,NA,NA,NA,NA,NA
-1.072622299,NA,NA,NA,NA,NA
-0.492681483,NA,NA,NA,NA,NA
-0.332865857,NA,NA,NA,NA,NA
-0.640312377,NA,NA,NA,NA,NA
-0.462128883,NA,NA,NA,NA,NA
0.031212829,NA,NA,NA,NA,NA
0.348723154,NA,NA,NA,NA,NA
0.176755781,NA,NA,NA,NA,NA
0.264076575,NA,NA,NA,NA,NA
0.42311092,NA,NA,NA,NA,NA
0.074564249,NA,NA,NA,NA,NA
-0.056914789,NA,NA,NA,NA,NA
0.1272784,NA,NA,NA,NA,NA
0.115597876,NA,NA,NA,NA,NA
0.22048101,NA,NA,NA,NA,NA
0.402474126,NA,NA,NA,NA,NA
0.760584686,NA,NA,NA,NA,NA
0.45156175,NA,NA,NA,NA,NA
-0.209104748,NA,NA,NA,NA,NA
0.047872621,NA,NA,NA,NA,NA
-0.045928875,NA,NA,NA,NA,NA
0.174094996,NA,NA,NA,NA,NA
0.253542167,NA,NA,NA,NA,NA
0.177715289,NA,NA,NA,NA,NA
0.889344979,NA,NA,NA,NA,NA
0.344383894,NA,NA,NA,NA,NA
0.065093999,NA,NA,NA,NA,NA
0.053285941,NA,NA,NA,NA,NA
0.463284171,NA,NA,NA,NA,NA
0.302937034,NA,NA,NA,NA,NA
0.149510205,NA,NA,NA,NA,NA
0.247744377,NA,NA,NA,NA,NA
0.084903628,NA,NA,NA,NA,NA
0.144998454,NA,NA,NA,NA,NA
0.456275736,NA,NA,NA,NA,NA
0.513954268,NA,NA,NA,NA,NA
-1.059651626,NA,NA,NA,NA,NA
-1.271619147,NA,NA,NA,NA,NA
-1.274409249,NA,NA,NA,NA,NA
-0.982559487,NA,NA,NA,NA,NA
-1.09830613,NA,NA,NA,NA,NA
-1.239501928,NA,NA,NA,NA,NA
-0.892026652,NA,NA,NA,NA,NA
-1.104538229,NA,NA,NA,NA,NA
-0.850106893,NA,NA,NA,NA,NA
-1.245198109,NA,NA,NA,NA,NA
-0.340877139,NA,NA,NA,NA,NA
-0.906000294,NA,NA,NA,NA,NA
-0.237046596,NA,NA,NA,NA,NA
-0.776411017,NA,NA,NA,NA,NA
-0.262618162,NA,NA,NA,NA,NA
-0.673059427,NA,NA,NA,NA,NA
-0.677650223,NA,NA,NA,NA,NA
-0.40878638,NA,NA,NA,NA,NA
-0.40745841,NA,NA,NA,NA,NA
0.107207474,NA,NA,NA,NA,NA
-0.04313251,NA,NA,NA,NA,NA
-0.152283962,NA,NA,NA,NA,NA
-0.876634023,NA,NA,NA,NA,NA
-0.297266931,NA,NA,NA,NA,NA
-0.381721194,NA,NA,NA,NA,NA
-0.499618481,NA,NA,NA,NA,NA
-0.699325726,NA,NA,NA,NA,NA
-0.70342869,NA,NA,NA,NA,NA
-0.381222004,NA,NA,NA,NA,NA
-0.215135184,NA,NA,NA,NA,NA
-0.146148173,NA,NA,NA,NA,NA
-0.027336518,NA,NA,NA,NA,NA
-0.286275079,NA,NA,NA,NA,NA
-0.999307958,NA,NA,NA,NA,NA
-0.7653401,NA,NA,NA,NA,NA
-0.514651761,NA,NA,NA,NA,NA
-0.565502512,NA,NA,NA,NA,NA
-0.389246943,NA,NA,NA,NA,NA
-0.633527098,NA,NA,NA,NA,NA
-1.016899376,NA,NA,NA,NA,NA
0.121902579,NA,NA,NA,NA,NA
-0.364580623,NA,NA,NA,NA,NA
-0.078867714,NA,NA,NA,NA,NA
0.032175762,NA,NA,NA,NA,NA
-0.91419149,NA,NA,NA,NA,NA
-0.594792196,NA,NA,NA,NA,NA
-1.357626944,NA,NA,NA,NA,NA
-1.171120052,NA,NA,NA,NA,NA
-0.211931477,NA,NA,NA,NA,NA
-0.031544824,NA,NA,NA,NA,NA
-0.089885691,NA,NA,NA,NA,NA
-0.25537788,NA,NA,NA,NA,NA
-0.25813438,NA,NA,NA,NA,NA
-0.263745616,NA,NA,NA,NA,NA
-0.506049534,NA,NA,NA,NA,NA
-0.470278933,NA,NA,NA,NA,NA
-0.927959656,NA,NA,NA,NA,NA
0.008411286,NA,NA,NA,NA,NA
0.694812415,NA,NA,NA,NA,NA
0.876684988,NA,NA,NA,NA,NA
0.952875637,NA,NA,NA,NA,NA
-0.378486095,NA,NA,NA,NA,NA
0.370338551,NA,NA,NA,NA,NA
0.253457373,NA,NA,NA,NA,NA
0.60618982,NA,NA,NA,NA,NA
-0.158357017,NA,NA,NA,NA,NA
0.29365512,NA,NA,NA,NA,NA
-0.454189401,NA,NA,NA,NA,NA
-0.230241697,NA,NA,NA,NA,NA
0.041437213,NA,NA,NA,NA,NA
-0.674769004,NA,NA,NA,NA,NA
-0.435696201,NA,NA,NA,NA,NA
-0.475240561,NA,NA,NA,NA,NA
-1.337080693,NA,NA,NA,NA,NA
-0.651052561,NA,NA,NA,NA,NA
-0.663365559,NA,NA,NA,NA,NA
-1.155565732,NA,NA,NA,NA,NA
-0.124051668,NA,NA,NA,NA,NA
-0.311142032,NA,NA,NA,NA,NA
-0.140812058,NA,NA,NA,NA,NA
-0.882479556,NA,NA,NA,NA,NA
-0.249659043,NA,NA,NA,NA,NA
-0.240358291,NA,NA,NA,NA,NA
1.367407055,NA,NA,NA,NA,NA
1.123733018,NA,NA,NA,NA,NA
-0.768355561,NA,NA,NA,NA,NA
-0.726969658,NA,NA,NA,NA,NA
-1.171597636,NA,NA,NA,NA,NA
-1.090192624,NA,NA,NA,NA,NA
-0.238429636,NA,NA,NA,NA,NA
-0.637171269,NA,NA,NA,NA,NA
-0.899062162,NA,NA,NA,NA,NA
-0.908729069,NA,NA,NA,NA,NA
-0.406070513,NA,NA,NA,NA,NA
-0.318570716,NA,NA,NA,NA,NA
-0.887530266,NA,NA,NA,NA,NA
-1.145291986,NA,NA,NA,NA,NA
-1.013291272,NA,NA,NA,NA,NA
-0.771069869,NA,NA,NA,NA,NA
-0.952542874,NA,NA,NA,NA,NA
0.488627356,NA,NA,NA,NA,NA
-0.502443347,NA,NA,NA,NA,NA
-0.709323044,NA,NA,NA,NA,NA
-1.137165291,NA,NA,NA,NA,NA
-0.987553467,NA,NA,NA,NA,NA
-0.709947481,NA,NA,NA,NA,NA
-0.857438819,NA,NA,NA,NA,NA
-0.533053436,NA,NA,NA,NA,NA
0.595616054,NA,NA,NA,NA,NA
-0.001958393,NA,NA,NA,NA,NA
-0.703781866,NA,NA,NA,NA,NA
-0.740309805,NA,NA,NA,NA,NA
-0.027924314,NA,NA,NA,NA,NA
-0.147692795,NA,NA,NA,NA,NA
-0.08789054,NA,NA,NA,NA,NA
-0.518773721,NA,NA,NA,NA,NA
-0.455795877,NA,NA,NA,NA,NA
-1.272670739,NA,NA,NA,NA,NA
-1.073798309,NA,NA,NA,NA,NA
-0.976610106,NA,NA,NA,NA,NA
-0.763887075,NA,NA,NA,NA,NA
-1.147929407,NA,NA,NA,NA,NA
0.063631323,NA,NA,NA,NA,NA
-0.639540772,NA,NA,NA,NA,NA
-0.413959366,NA,NA,NA,NA,NA
0.12875329,NA,NA,NA,NA,NA
0.52815164,NA,NA,NA,NA,NA
0.142947167,NA,NA,NA,NA,NA
0.339292023,NA,NA,NA,NA,NA
0.656603031,NA,NA,NA,NA,NA
0.025766584,NA,NA,NA,NA,NA
0.28648598,NA,NA,NA,NA,NA
0.342617844,NA,NA,NA,NA,NA
-0.160065669,NA,NA,NA,NA,NA
-0.025133201,NA,NA,NA,NA,NA
-0.17895905,NA,NA,NA,NA,NA
0.696007989,NA,NA,NA,NA,NA
0.805154947,NA,NA,NA,NA,NA
-0.148355499,NA,NA,NA,NA,NA
0.073297421,NA,NA,NA,NA,NA
0.826777877,NA,NA,NA,NA,NA
0.171947579,NA,NA,NA,NA,NA
0.319941434,NA,NA,NA,NA,NA
0.365057438,NA,NA,NA,NA,NA
0.356544891,NA,NA,NA,NA,NA
0.357101159,NA,NA,NA,NA,NA
0.775709615,NA,NA,NA,NA,NA
0.255509792,NA,NA,NA,NA,NA
1.291615771,NA,NA,NA,NA,NA
0.756701947,NA,NA,NA,NA,NA
0.123589567,NA,NA,NA,NA,NA
0.496865111,NA,NA,NA,NA,NA
0.462479864,NA,NA,NA,NA,NA
0.497242481,NA,NA,NA,NA,NA
0.020408808,NA,NA,NA,NA,NA
0.814596904,NA,NA,NA,NA,NA
0.417573099,NA,NA,NA,NA,NA
0.434183547,NA,NA,NA,NA,NA
0.474809497,NA,NA,NA,NA,NA
0.079256312,NA,NA,NA,NA,NA
0.568351181,NA,NA,NA,NA,NA
0.946871088,NA,NA,NA,NA,NA
0.631376901,NA,NA,NA,NA,NA
0.192293874,NA,NA,NA,NA,NA
0.07793318,NA,NA,NA,NA,NA
-0.222491441,4.1025641025641,0,0,1.57635467980296,0
-0.401797782,NA,NA,NA,NA,NA
0.011546805,NA,NA,NA,NA,NA
-1.056591975,0,0,0,1.57635467980296,0
-1.350382491,NA,NA,NA,NA,NA
-1.214181992,NA,NA,NA,NA,NA
-1.189419727,NA,NA,NA,NA,NA
-0.732135568,NA,NA,NA,NA,NA
-0.915517289,NA,NA,NA,NA,NA
-0.828902571,NA,NA,NA,NA,NA
-0.453260752,NA,NA,NA,NA,NA
-0.03283857,NA,NA,NA,NA,NA
-1.077872109,NA,NA,NA,NA,NA
-1.256606628,NA,NA,NA,NA,NA
-1.250397692,NA,NA,NA,NA,NA
-0.635381553,NA,NA,NA,NA,NA
-0.490091762,NA,NA,NA,NA,NA
-0.485654709,NA,NA,NA,NA,NA
0.040606422,NA,NA,NA,NA,NA
-1.086225753,NA,NA,NA,NA,NA
-0.932400668,NA,NA,NA,NA,NA
-0.15907118,NA,NA,NA,NA,NA
-0.837216255,NA,NA,NA,NA,NA
