3869649,17551851,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,8,5,1,1.00,2.00,28,0,1,2016-08-13 04:00:35.745653,19.435223,-99.136835,1,0101000020E6100000AF7C96E7C1C858C08E7747C66A6F3340
13251520,13563103,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,26,0,1,2016-08-12 19:18:12.035718,19.430600,-99.201456,1,0101000020E61000004FE5B4A7E4CC58C058A835CD3B6E3340
12114007,59644107,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,14,5,2,1.00,1.00,15,0,1,2016-08-13 04:49:04.78082,19.389631,-99.153499,1,0101000020E6100000FF3D78EDD2C958C0FE8172DBBE633340
7931916,41826050,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,9,4.5,2,1.00,1.00,16,0,2,2016-08-12 20:04:32.287254,19.395264,-99.158231,1,0101000020E6100000A88DEA7420CA58C04149810530653340
8754782,45914314,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,17,4.5,2,1.00,1.00,26,0,1,2016-08-12 20:22:49.435148,19.438751,-99.133325,1,0101000020E61000004FAF946588C858C059164CFC51703340
8666985,43178808,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,2,,2,1.00,1.00,31,0,1,2016-08-13 05:06:48.158185,19.486137,-99.120352,1,0101000020E61000008600E0D8B3C758C024607479737C3340
1167552,6393641,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,31,5,3,1.00,,29,0,2,2016-08-13 05:34:27.723958,19.414908,-99.156838,1,0101000020E6100000483140A209CA58C049D92269376A3340
13701373,79556629,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,2,,2,1.00,1.00,31,0,1,2016-08-12 21:33:56.783284,19.356130,-99.158152,1,0101000020E610000002F390291FCA58C0DE1FEF552B5B3340
7950888,7109124,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,21,5,1,1.00,,19,0,2,2016-08-12 23:01:56.274289,19.402724,-99.183573,1,0101000020E61000006EDBF7A8BFCB58C0765089EB18673340
4499873,14529172,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,65,4.5,2,1.00,1.00,28,0,2,2016-08-13 06:12:06.70241,19.432449,-99.191588,1,0101000020E6100000969350FA42CC58C01A3048FAB46E3340
11160297,48106570,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,28,5,2,1.00,1.00,22,0,1,2016-08-13 00:47:27.031857,19.398581,-99.249570,1,0101000020E6100000040473F4F8CF58C096CE876709663340
7366486,3149134,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,39,5,2,1.00,3.00,90,0,1,2016-08-12 11:56:27.850689,19.412618,-99.180169,1,0101000020E610000032B08EE387CB58C0ADBD4F55A1693340
9664326,39079232,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,13,5,3,1.00,1.00,26,0,1,2016-08-12 12:40:40.314739,19.407537,-99.160729,1,0101000020E610000034A1496249CA58C0F3E8465854683340
4304175,11696064,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,109,5,2,1.00,1.00,23,0,1,2016-08-13 02:25:44.411666,19.417114,-99.176436,1,0101000020E6100000927538BA4ACB58C029B4ACFBC76A3340
5832316,18012220,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,6,4,2,1.00,1.00,27,0,1,2016-08-13 02:55:21.260295,19.426244,-99.154296,1,0101000020E6100000D57954FCDFC958C0C11DA8531E6D3340
10983886,9152637,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,46,5,1,1.00,1.00,19,0,1,2016-08-13 06:28:42.948645,19.455394,-99.064600,1,0101000020E610000095D4096822C458C06CCB80B394743340
7440600,38800316,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,31,5,2,1.00,1.00,42,0,2,2016-08-13 06:45:56.215533,19.434564,-99.146672,1,0101000020E61000004ACFF41263C958C0DA0418963F6F3340
5287695,17630122,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,74,5,2,1.00,1.00,37,0,1,2016-08-13 07:19:49.75344,19.429755,-99.133548,1,0101000020E61000008F1CE90C8CC858C0E04A766C046E3340
12852938,6960217,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,1.00,20,0,1,2016-08-13 08:21:28.792301,19.409678,-99.169373,1,0101000020E6100000D3F4D901D7CA58C004E44BA8E0683340
11865463,63252083,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,5,2,1.00,1.00,96,0,1,2016-08-13 08:33:33.887501,19.352632,-99.165035,1,0101000020E610000081ECF5EE8FCA58C0E8853B17465A3340
7303025,38254323,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,17,4.5,2,1.00,1.00,34,0,1,2016-08-12 13:05:00.958166,19.421895,-99.168957,1,0101000020E61000008A5B0531D0CA58C08E588B4F016C3340
8425051,14991614,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,21,4.5,2,1.00,1.00,21,0,2,2016-08-13 09:11:45.356766,19.411592,-99.162778,1,0101000020E610000088A06AF46ACA58C0944BE3175E693340
5170393,26739478,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,30,4.5,2,1.00,1.00,24,0,2,2016-08-13 09:46:51.305755,19.411847,-99.162636,1,0101000020E6100000BF49D3A068CA58C0AAF413CE6E693340
12131459,9802142,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,2.00,19,0,2,2016-08-12 13:32:57.367836,19.380613,-99.165892,1,0101000020E6100000C1AA7AF99DCA58C0B56E83DA6F613340
13605402,18663922,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,4,5,2,1.00,1.00,20,0,3,2016-08-12 14:06:58.462758,19.430809,-99.157321,1,0101000020E6100000567E198C11CA58C08DD2A57F496E3340
8721086,19510915,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,47,5,2,1.00,1.00,34,0,1,2016-08-12 14:42:47.891292,19.415810,-99.166239,1,0101000020E61000007714E7A8A3CA58C08A592F86726A3340
882387,323445,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,100,4.5,2,1.00,1.00,36,0,1,2016-08-12 15:44:16.459605,19.426838,-99.163246,1,0101000020E6100000FBCC599F72CA58C0A7B05241456D3340
13547587,71399323,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,4,5,2,1.00,1.00,41,0,1,2016-08-12 10:19:23.325569,19.413350,-99.158110,1,0101000020E6100000EACA67791ECA58C036CD3B4ED1693340
8915048,37473334,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,26,5,2,1.00,1.00,28,0,1,2016-08-12 11:00:12.898162,19.414120,-99.173709,1,0101000020E610000056815A0C1ECB58C0999EB0C4036A3340
13074282,50681949,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,5,2,1.00,1.00,16,0,4,2016-08-12 11:14:54.65427,19.414848,-99.178950,1,0101000020E6100000A167B3EA73CB58C09ECF807A336A3340
7651362,40150179,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,12,5,2,1.00,1.00,23,0,1,2016-08-12 16:12:09.087696,19.426639,-99.138407,1,0101000020E610000066A208A9DBC858C0BA32A836386D3340
13202114,2609632,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,6,5,2,1.00,1.00,14,0,1,2016-08-12 16:21:14.755363,19.422392,-99.166067,1,0101000020E6100000787C7BD7A0CA58C08F17D2E1216C3340
12890846,51106638,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,6,5,2,1.00,2.00,24,0,1,2016-08-12 17:05:17.307455,19.433201,-99.146499,1,0101000020E61000006479573D60C958C03198BF42E66E3340
6186035,10785658,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,43,5,2,1.00,1.00,27,0,2,2016-08-12 17:43:44.88056,19.414717,-99.174734,1,0101000020E6100000F4DF83D72ECB58C06118B0E42A6A3340
8456969,42873070,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,10,5,1,1.00,1.00,11,0,1,2016-08-12 18:27:44.355604,19.407938,-99.082164,1,0101000020E6100000263ACB2C42C558C0B0CBF09F6E683340
12685443,46392098,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,2.00,36,0,1,2016-08-13 03:03:12.945989,19.410939,-99.168476,1,0101000020E61000004C8A8F4FC8CA58C0A4A65D4C33693340
2560062,10811347,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,26,5,2,1.00,1.00,16,0,2,2016-08-13 04:15:31.458952,19.421209,-99.156822,1,0101000020E6100000C652245F09CA58C0E7C75F5AD46B3340
13640176,60109119,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,40,0,1,2016-08-12 19:35:16.764679,19.424302,-99.137009,1,0101000020E61000007E9065C1C4C858C09DA04D0E9F6C3340
5618595,25471598,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,2,,1,1.00,,20,0,1,2016-08-12 20:02:16.393581,19.365162,-99.132811,1,0101000020E61000002463B5F97FC858C0F1BDBF417B5D3340
9670624,49973515,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,10,4.5,2,1.00,1.00,18,0,1,2016-08-12 11:55:22.842316,19.420853,-99.170258,1,0101000020E61000007978CF81E5CA58C06A6CAF05BD6B3340
6343207,3123411,Private room,Mexico,Mexico City ,Mexico Cit,Mexico Cit,0,,2,1.00,,233,0,1,2016-08-12 21:15:39.673843,19.436618,-99.145856,1,0101000020E6100000397B67B455C958C04DD87E32C66F3340
12175088,56754264,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,5,2,1.00,1.00,20,0,1,2016-08-13 04:29:23.872614,19.369620,-99.152822,1,0101000020E6100000FF06EDD5C7C958C091F2936A9F5E3340
13282462,11383922,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,1,,2,1.00,1.00,39,0,1,2016-08-13 05:12:38.123079,19.442471,-99.201972,1,0101000020E61000004BADF71BEDCC58C0AD6D8AC745713340
7951319,14971247,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,12,4.5,2,1.00,1.00,20,0,2,2016-08-13 06:08:26.952627,19.408007,-99.166171,1,0101000020E6100000CBA2B08BA2CA58C0018A912573683340
11318383,59194161,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,28,0,1,2016-08-12 21:45:53.289416,19.431008,-99.146943,1,0101000020E610000012D89C8367C958C07A50508A566E3340
11829369,59658463,Private room,Mexico,Ejido del Centro,Ejido del Centr,Ejido del Centr,2,,1,1.00,1.00,12,0,3,2016-08-13 06:49:56.415744,19.431065,-99.150249,1,0101000020E61000006E50FBAD9DC958C043739D465A6E3340
5624602,29152230,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,1,1.00,,15,0,7,2016-08-12 12:07:51.136237,19.413693,-99.176523,1,0101000020E61000007AFF1F274CCB58C08995D1C8E7693340
5743529,29790628,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,46,5,2,1.00,1.00,32,0,1,2016-08-12 22:11:03.954223,19.405251,-99.180494,1,0101000020E6100000F3C7B4368DCB58C0DAAB8F87BE673340
