room_id,room_type,city,price,latitude,longitude
6882414,Private room,Ciudad de México,14.0,19.404371,-99.176032
3874995,Private room,Mexico City,36.0,19.430651,-99.189092
7493377,Private room,Ciudad de México,153.0,19.435042,-99.192828
2702990,Private room,Ciudad de México,44.0,19.432425,-99.190215
9217969,Private room,Ciudad de México,36.0,19.432191,-99.182327
7133588,Private room,Ciudad de México,36.0,19.411032,-99.170193
3279258,Private room,Mexico City,34.0,19.42912,-99.185013
5727417,Private room,Ciudad de México,39.0,19.406727,-99.172874
10854922,Private room,Ciudad de México,56.0,19.414814,-99.167923
6448066,Private room,Ciudad de México,22.0,19.354361,-99.177495
4378578,Private room,Mexico City,103.0,19.408179,-99.170583
9820300,Private room,Ciudad de México,15.0,19.44614,-99.213321
6958392,Private room,Ciudad de México,49.0,19.4348,-99.189746
4527255,Private room,Mexico City,44.0,19.433318,-99.205173
4391108,Private room,Mexico City,52.0,19.43253,-99.208581
4252077,Private room,Mexico City,98.0,19.43025,-99.199043
13329130,Private room,Ciudad de México,205.0,19.42914,-99.191696
3661570,Private room,Mexico City,77.0,19.405923,-99.171389
13786185,Private room,Ciudad de México,35.0,19.433378,-99.186505
3168115,Private room,Ciudad de México,24.0,19.405547,-99.175803
491428,Private room,Mexico City,48.0,19.429942,-99.202241
2092538,Private room,Mexico City,97.0,19.429775,-99.194145
13771066,Private room,Ciudad de México,37.0,19.415944,-99.169672
1451214,Private room,Mexico City,41.0,19.407993,-99.17179
13641884,Private room,Ciudad de México,77.0,19.436245,-99.209426
12592047,Private room,Ciudad de México,39.0,19.415999,-99.168283
3637873,Private room,Mexico City,26.0,19.432019,-99.208345
13506616,Private room,Ciudad de México,205.0,19.434989,-99.190762
10169470,Private room,Ciudad de México,91.0,19.428953,-99.193315
7874510,Private room,Ciudad de México,52.0,19.436607,-99.184168
11147914,Private room,Ciudad de México,45.0,19.429386,-99.191856
6376286,Private room,Mexico City,280.0,19.431923,-99.207691
1780789,Private room,Mexico City,34.0,19.411093,-99.167887
10406530,Private room,Ciudad de México,47.0,19.435482,-99.188775
13771354,Private room,Ciudad de México,34.0,19.414942,-99.169931
7034452,Private room,Ciudad de México,100.0,19.430446,-99.192734
7988187,Private room,Ciudad de México,41.0,19.430248,-99.19705
10413327,Private room,Ciudad de México,36.0,19.414237,-99.167297
11420811,Private room,Ciudad de México,26.0,19.414248,-99.169534
10594692,Private room,Ciudad de México,49.0,19.411099,-99.172069
8666503,Private room,Ciudad de México,37.0,19.415975,-99.167733
10763252,Private room,Ciudad de México,124.0,19.408637,-99.171946
1704455,Private room,Mexico City,52.0,19.414516,-99.167904
6450184,Private room,Ciudad de México,34.0,19.410566,-99.170393
7177962,Private room,Ciudad de México,34.0,19.40915,-99.17173
3167973,Private room,Mexico City,20.0,19.40695,-99.17455
6914989,Private room,Ciudad de México,76.0,19.410328,-99.171282
5673275,Private room,Ciudad de México,26.0,19.410177,-99.168927
9955116,Private room,Ciudad de México,20.0,19.405844,-99.175212
5078047,Private room,Ciudad de México,29.0,19.413571,-99.169731
678650,Private room,Mexico City,46.0,19.411489,-99.171208
4973910,Private room,Ciudad de México,45.0,19.404796,-99.170349
4285390,Private room,Mexico City,23.0,19.408516,-99.171268
6800751,Private room,Ciudad de México,36.0,19.406357,-99.173017
8582466,Private room,Ciudad de México,28.0,19.411706,-99.167424
10312458,Private room,Ciudad de México,20.0,19.408675,-99.17164
1602563,Private room,Mexico City,28.0,19.405491,-99.174981
13057029,Private room,Ciudad de México,24.0,19.406883,-99.170682
10549526,Private room,Ciudad de México,23.0,19.40917,-99.173574
8170964,Private room,Ciudad de México,688.0,19.41339,-99.168509
400048,Private room,Mexico City,52.0,19.405805,-99.175602
6527505,Private room,Ciudad de México,28.0,19.406088,-99.176524
9139551,Private room,Ciudad de México,23.0,19.413572,-99.169695
11592116,Private room,Ciudad de México,18.0,19.357737,-99.178555
12794793,Private room,Ciudad de México,29.0,19.413063,-99.168832
1550438,Private room,Mexico City,26.0,19.412823,-99.170282
12231823,Private room,Ciudad de México,18.0,19.356225,-99.178983
10009914,Private room,Ciudad de México,23.0,19.403361,-99.170517
11296964,Private room,Ciudad de México,62.0,19.41275,-99.170648
14140599,Private room,Ciudad de México,37.0,19.41541,-99.168529
10272387,Private room,Ciudad de México,28.0,19.410982,-99.169789
4021346,Private room,Mexico City,28.0,19.410631,-99.167282
9217038,Private room,Ciudad de México,30.0,19.348948,-99.180606
14008703,Private room,Ciudad de México,28.0,19.399686,-99.178434
11607782,Private room,Ciudad de México,26.0,19.381662,-99.190595
4730329,Private room,Ciudad de México,47.0,19.380628,-99.19069
1363110,Private room,Mexico City,29.0,19.391447,-99.187012
3000163,Private room,Mexico City,22.0,19.3891,-99.181984
14013644,Private room,México D.F ,18.0,19.399056,-99.181997
6746548,Private room,Ciudad de México,31.0,19.381211,-99.185814
14123187,Private room,Ciudad de México,13.0,19.379599,-99.15081
10709634,Private room,Ciudad de México,21.0,19.386041,-99.188545
12984291,Private room,Niños Heroes,14.0,19.388284,-99.14633
2979950,Private room,Mexico City,22.0,19.389735,-99.183275
13666188,Private room,Ciudad de México,31.0,19.383419,-99.1911
14401350,Private room,Ciudad de México,36.0,19.388448,-99.14397
10549402,Private room,Ciudad de México,18.0,19.388396,-99.184636
8403483,Private room,Ciudad de México,16.0,19.381372,-99.151603
9750910,Private room,Ciudad de México,13.0,19.391882,-99.187306
7826711,Private room,Ciudad de México,31.0,19.390099,-99.184158
9115680,Private room,Ciudad de México,16.0,19.438277,-99.213402
11604121,Private room,Ciudad de México,26.0,19.387149,-99.186709
11739319,Private room,Ciudad de México,22.0,19.390356,-99.182312
13764427,Private room,Ciudad de México,13.0,19.380065,-99.19048
13840242,Private room,Ciudad de México,31.0,19.437698,-99.201975
7517675,Private room,Ciudad de México,28.0,19.391167,-99.182071
11014063,Private room,Ciudad de México,14.0,19.390059,-99.186626
11114387,Private room,Ciudad de México,23.0,19.399593,-99.177781
7221849,Private room,México,21.0,19.386159,-99.186812
6895042,Private room,Ciudad de México,23.0,19.390361,-99.174821
12541533,Private room,Ciudad de México,41.0,19.389103,-99.174848
9645920,Private room,Ciudad de México,23.0,19.395781,-99.177715
3033052,Private room,Ciudad de México,29.0,19.392272,-99.174715
10388527,Private room,Ciudad de México,43.0,19.363367,-99.187795
10728196,Private room,Ciudad de México,18.0,19.368397,-99.187958
13604903,Private room,Ciudad de México,20.0,19.394751,-99.178697
2730883,Private room,Mexico City,15.0,19.394138,-99.176861
8034300,Private room,Ciudad de México,34.0,19.396382,-99.174536
9975837,Private room,Ciudad de México,18.0,19.366203,-99.186848
10101401,Private room,Ciudad de México,208.0,19.391929,-99.174365
8860617,Private room,Ciudad de México,18.0,19.377621,-99.180815
12782520,Private room,Ciudad de México,18.0,19.390494,-99.179769
13847163,Private room,Ciudad de México,26.0,19.390333,-99.181079
11284555,Private room,México ,34.0,19.376091,-99.183365
11324003,Private room,Ciudad de México,16.0,19.376675,-99.181567
9561275,Private room,Ciudad de México,21.0,19.383693,-99.173128
10247589,Private room,Ciudad de México,36.0,19.38859,-99.179139
12253989,Private room,Ciudad de México,11.0,19.386686,-99.179389
11709360,Private room,Ciudad de México,20.0,19.365477,-99.183309
1344188,Private room,Mexico City,42.0,19.395038,-99.17565
8723285,Private room,Ciudad de México,23.0,19.388091,-99.179621
5200568,Private room,Ciudad de México,12.0,19.395617,-99.178245
11161332,Private room,Ciudad de México,28.0,19.376414,-99.181593
9392923,Private room,Ciudad de México,23.0,19.374368,-99.182016
6257700,Private room,Ciudad de México,13.0,19.38717,-99.175654
12185839,Private room,Ciudad de México,62.0,19.39612,-99.178486
2349800,Private room,Mexico City,67.0,19.368151,-99.182823
12608995,Private room,CIUDAD DE MEXICO,32.0,19.396233,-99.179432
1377895,Private room,Mexico City,19.0,19.386504,-99.177365
9662880,Private room,Ciudad de México,23.0,19.391436,-99.176108
13752821,Private room,Ciudad de México,20.0,19.396489,-99.177667
171109,Private room,Mexico City,23.0,19.39549,-99.176164
14484551,Private room,Ciudad de México,37.0,19.390728,-99.175919
13971523,Private room,Ciudad de México,31.0,19.39624,-99.177126
8210287,Private room,Ciudad de México,28.0,19.428834,-99.157714
13876894,Private room,Colonia Juárez,26.0,19.432266,-99.155214
10015742,Private room,Colonia Juárez,28.0,19.427313,-99.156847
1380783,Private room,Mexico City,93.0,19.42743,-99.193074
14185415,Private room,Ciudad de México,26.0,19.406085,-99.162014
9901313,Private room,Ciudad de México,103.0,19.427754,-99.157965
11864976,Private room,Ciudad de México,30.0,19.423418,-99.168199
9367115,Private room,Ciudad de México,15.0,19.374382,-99.156093
10747755,Private room,Ciudad de México,20.0,19.427587,-99.157198
10341363,Private room,Ciudad de México,28.0,19.41716,-99.163484
10291007,Private room,Colonia Juárez,36.0,19.425441,-99.169784
6884621,Private room,Colonia Juárez,23.0,19.420977,-99.174712
14127372,Private room,Ciudad de México,125.0,19.423217,-99.172885
13623301,Private room,Ciudad de México,26.0,19.428601,-99.159374
13605033,Private room,Ciudad de México,20.0,19.431499,-99.155923
12337411,Private room,Ciudad de México,27.0,19.376586,-99.156142
7276571,Private room,Ciudad de México,14.0,19.375767,-99.161258
2716649,Private room,Ciudad de México,93.0,19.425474,-99.169537
12137692,Private room,Colonia Juárez,12.0,19.429278,-99.156359
12753769,Private room,Colonia Juárez,14.0,19.42343,-99.170609
4751563,Private room,Ciudad de México,23.0,19.424008,-99.16886
13796240,Private room,Colonia Juárez,20.0,19.424682,-99.159968
13574178,Private room,Ciudad de México,26.0,19.403827,-99.165874
7871236,Private room,Ciudad de México,23.0,19.426712,-99.166166
14470533,Private room,Ciudad de México,66.0,19.424259,-99.165997
14341631,Private room,Colonia Juárez,34.0,19.422179,-99.173871
1589621,Private room,Mexico City,26.0,19.428872,-99.155145
3906082,Private room,Mexico City,45.0,19.38619,-99.157369
8596239,Private room,Ciudad de México,16.0,19.389219,-99.153881
14374678,Private room,Ciudad de México,34.0,19.3911,-99.154718
2188749,Private room,Mexico City,23.0,19.394018,-99.158694
13032063,Private room,Ciudad de México,19.0,19.401618,-99.160598
3074692,Private room,Ciudad de México,39.0,19.402333,-99.148219
13878965,Private room,Ciudad de México,10.0,19.389658,-99.150401
4930220,Private room,Ciudad de México,11.0,19.38692,-99.155322
3876420,Private room,Mexico City,16.0,19.391489,-99.158293
5464228,Private room,Mexico City,15.0,19.402963,-99.15026
12149175,Private room,Ciudad de México,23.0,19.393025,-99.15612
10460162,Private room,Ciudad de México,23.0,19.383582,-99.159277
14465119,Private room,Ciudad de México,44.0,19.396661,-99.15283
13844131,Private room,Ciudad de México,20.0,19.40103,-99.158925
7603115,Private room,Ciudad de México,20.0,19.401745,-99.15937
13635405,Private room,Mexico City,20.0,19.385155,-99.156932
10524007,Private room,Ciudad de México,18.0,19.39038,-99.151468
6793344,Private room,Ciudad de México,25.0,19.397309,-99.148935
393788,Private room,Mexico City,412.0,19.405865,-99.158566
14013213,Private room,Ciudad de México,19.0,19.397695,-99.157847
5511437,Private room,Mexico City,14.0,19.396653,-99.15661
12255239,Private room,Ciudad de México,28.0,19.39156,-99.151201
6704792,Private room,Ciudad de México,45.0,19.396559,-99.158492
13348269,Private room,Ciudad de México,20.0,19.395149,-99.150842
9975020,Private room,Ciudad de México,12.0,19.385293,-99.156666
9281237,Private room,,15.0,19.382257,-99.159088
14451083,Private room,Ciudad de México,16.0,19.404076,-99.160475
6501879,Private room,Ciudad de México,23.0,19.392119,-99.15805
13496337,Private room,Ciudad de México,19.0,19.396139,-99.160702
12446819,Private room,Ciudad de México,16.0,19.404937,-99.164798
10997176,Private room,Ciudad de México,20.0,19.404458,-99.158942
13020156,Private room,Ciudad de México,16.0,19.401913,-99.160772
10852232,Private room,Ciudad de México,16.0,19.404422,-99.167796
13899400,Private room,Ciudad de México,11.0,19.391187,-99.150484
3343560,Private room,Ciudad de México,31.0,19.400738,-99.148833
14125509,Private room,Benito Juárez,31.0,19.395723,-99.159795
9690120,Private room,Ciudad de México,26.0,19.409264,-99.159353
9113994,Private room,Ciudad de México,23.0,19.407609,-99.166029
13044110,Private room,Ciudad de México,23.0,19.385563,-99.158283
12784208,Private room,Ciudad de México,36.0,19.409006,-99.167068
9652375,Private room,Ciudad de México,19.0,19.393746,-99.155248
9739057,Private room,Ciudad de México,21.0,19.410524,-99.162351
11392847,Private room,México,72.0,19.415765,-99.159602
4719159,Private room,Mexico City,26.0,19.410662,-99.163596
7499761,Private room,Ciudad de México,15.0,19.402447,-99.145144
1086140,Private room,Mexico City,23.0,19.406671,-99.163938
7885110,Private room,Ciudad de México,16.0,19.390439,-99.154552
9404435,Private room,Ciudad de México,16.0,19.391366,-99.149672
5762333,Private room,Ciudad de México,19.0,19.404787,-99.162375
7172853,Private room,Ciudad de México,19.0,19.403406,-99.162534
11553394,Private room,Ciudad de México,15.0,19.417051,-99.161299
6894076,Private room,Ciudad de México,14.0,19.402603,-99.166051
13778279,Private room,Ciudad de México,16.0,19.402228,-99.162075
11104740,Private room,Ciudad de México,12.0,19.398149,-99.157363
4464002,Private room,Ciudad de México,33.0,19.402588,-99.162322
3206581,Private room,Mexico City,19.0,19.404456,-99.163303
4959796,Private room,Ciudad de México,16.0,19.405219,-99.165356
4449651,Private room,Mexico City,34.0,19.404271,-99.16524
6831378,Private room,Ciudad de México,26.0,19.407646,-99.166602
1147926,Private room,Mexico City,23.0,19.400321,-99.150759
11693785,Private room,Ciudad de México,23.0,19.409807,-99.164766
9541340,Private room,Ciudad de México,13.0,19.403343,-99.164247
4256949,Private room,Mexico City,36.0,19.40885,-99.163244
7886895,Private room,Ciudad de México,21.0,19.410178,-99.161836
12273654,Private room,Ciudad de México,20.0,19.409688,-99.165398
6240055,Private room,México,23.0,19.407379,-99.159513
12784714,Private room,Ciudad de México,16.0,19.403979,-99.157735
6142198,Private room,Ciudad de México,15.0,19.409779,-99.161204
9080302,Private room,Ciudad de México,21.0,19.408519,-99.163785
760912,Private room,Mexico City,41.0,19.409755,-99.162103
13171204,Private room,Ciudad de México,39.0,19.360046,-99.161372
13625548,Private room,Ciudad de México,23.0,19.405419,-99.14359
4041762,Private room,Distrito Federal ,39.0,19.43787,-99.167645
3042675,Private room,Ciudad de México,34.0,19.402941,-99.167173
3302855,Private room,Mexico City,106.0,19.442351,-99.164955
14194677,Private room,Ciudad de México,21.0,19.363015,-99.161772
741564,Private room,Mexico City,16.0,19.405735,-99.157762
14369044,Private room,Ciudad de México,19.0,19.416218,-99.138009
12426474,Private room,Ciudad de México,12.0,19.439223,-99.163988
7896944,Private room,Ciudad de México,28.0,19.409668,-99.134729
4909688,Private room,Ciudad de México,11.0,19.413612,-99.14337
3301194,Private room,Mexico City,143.0,19.440731,-99.164088
7972176,Private room,Ciudad de México,13.0,19.439594,-99.160443
9067281,Private room,Ciudad de México,20.0,19.361625,-99.157271
329532,Private room,Mexico City,46.0,19.410068,-99.134338
10711104,Private room,Ciudad de México,16.0,19.433695,-99.160989
13957332,Private room,Ciudad de México,24.0,19.435657,-99.160994
14351831,Private room,Ciudad de México,16.0,19.440355,-99.159083
3628076,Private room,Mexico City,26.0,19.359095,-99.163203
3301929,Private room,Ciudad de México,115.0,19.442157,-99.163608
8596092,Private room,Ciudad de México,18.0,19.438345,-99.165265
6586075,Private room,Ciudad de México,15.0,19.420848,-99.141806
9752165,Private room,Ciudad de México,16.0,19.441015,-99.16493
6590890,Private room,Ciudad de México,28.0,19.406439,-99.163876
13973271,Private room,Ciudad de México,11.0,19.366299,-99.145441
11657523,Private room,Ciudad de México,45.0,19.434686,-99.208576
13668302,Private room,Polanco V sección ,31.0,19.430866,-99.18344
10177656,Private room,Ciudad de México,23.0,19.369923,-99.154408
3950057,Private room,Ciudad de México,34.0,19.436771,-99.208998
14303976,Private room,Ciudad de México,44.0,19.429897,-99.184224
3701680,Private room,Ciudad de México,22.0,19.440396,-99.165278
13588344,Private room,Ciudad de México,56.0,19.430091,-99.20077
9777910,Private room,Ciudad de México,37.0,19.436544,-99.205416
3821765,Private room,Portales Norte,15.0,19.370936,-99.152437
13027832,Private room,Ciudad de México,20.0,19.435849,-99.183894
4510561,Private room,Mexico,40.0,19.433798,-99.183304
12092119,Private room,Ciudad de México,33.0,19.361985,-99.150487
3088194,Private room,Mexico City,28.0,19.459771,-99.133482
7564490,Private room,Ciudad de México,13.0,19.365134,-99.152093
12365407,Private room,Ciudad de México,18.0,19.357924,-99.149263
8257301,Private room,Ciudad de México,21.0,19.369968,-99.142521
1657100,Private room,Mexico City,26.0,19.409211,-99.163489
13754789,Private room,Ciudad de México,31.0,19.434096,-99.190066
10588862,Private room,Ciudad de México,16.0,19.366728,-99.153495
14026778,Private room,Ciudad de México,26.0,19.436034,-99.199912
7874402,Private room,Ciudad de México,71.0,19.435855,-99.183453
12727055,Private room,Ciudad de México,26.0,19.432571,-99.190927
10576698,Private room,Ciudad de México,62.0,19.437104,-99.205086
5632011,Private room,Ciudad de México,46.0,19.430182,-99.201088
4091882,Private room,Ciudad de México,13.0,19.354706,-99.180347
13974195,Private room,Ciudad de México,57.0,19.435666,-99.15163
11418084,Private room,Ciudad de México,28.0,19.436354,-99.156021
8699032,Private room,Ciudad de México,15.0,19.417762,-99.162564
579534,Private room,Mexico City,23.0,19.414841,-99.156131
12871264,Private room,Ciudad de México,29.0,19.412361,-99.166292
2601887,Private room,Mexico City,31.0,19.416647,-99.162253
3932284,Private room,Ciudad de México,164.0,19.432676,-99.15585
6612793,Private room,Ciudad de México,38.0,19.416512,-99.166859
11394352,Private room,Ciudad de México,37.0,19.418764,-99.164923
13432582,Private room,Ciudad de México,20.0,19.39008,-99.143345
5021012,Private room,Ciudad de México,23.0,19.41839,-99.161933
9976238,Private room,Ciudad de México,16.0,19.436963,-99.15295
14008902,Private room,Ciudad de México,36.0,19.419649,-99.159613
10283418,Private room,Cuautitlán,21.0,19.419402,-99.160529
10906732,Private room,Ciudad de México,28.0,19.423641,-99.157284
3577419,Private room,Mexico City,52.0,19.429457,-99.169675
325779,Private room,Mexico City,23.0,19.41629,-99.161626
7630507,Private room,Ciudad de México,13.0,19.423941,-99.156729
13728202,Private room,Ciudad de México,22.0,19.419041,-99.159075
11774860,Private room,Ciudad de México,34.0,19.4227,-99.158833
12324270,Private room,Ciudad de México,36.0,19.420556,-99.161638
4251987,Private room,Mexico City,34.0,19.416828,-99.157826
1919273,Private room,Mexico City,21.0,19.422096,-99.168859
7092631,Private room,Ciudad de México,20.0,19.419397,-99.171931
8335657,Private room,Ciudad de México,15.0,19.419617,-99.158043
8985163,Private room,Ciudad de México,21.0,19.417885,-99.15954
12891732,Private room,Ciudad de México,62.0,19.417613,-99.160718
4000119,Private room,Mexico City,34.0,19.42164,-99.168341
8090193,Private room,Ciudad de México,23.0,19.417522,-99.161543
13509000,Private room,Ciudad de México,29.0,19.420167,-99.173083
6028324,Private room,Ciudad de México,23.0,19.418953,-99.156921
4090649,Private room,Mexico City,21.0,19.417961,-99.161348
10035795,Private room,Ciudad de México,25.0,19.423859,-99.15924
5136355,Private room,Ciudad de México,25.0,19.417088,-99.163625
12522545,Private room,Ciudad de México,20.0,19.423443,-99.157525
8807230,Private room,Ciudad de México,18.0,19.420698,-99.155788
14389406,Private room,Ciudad de México,15.0,19.420239,-99.163287
10042153,Private room,Cuauhtémoc ,16.0,19.419035,-99.160424
11825682,Private room,Ciudad de México,11.0,19.417638,-99.160555
13223794,Private room,Ciudad de México,31.0,19.413137,-99.155777
13318589,Private room,Ciudad de México,62.0,19.417888,-99.162123
10865029,Private room,Ciudad de México,18.0,19.413633,-99.159276
5863028,Private room,Ciudad de México,34.0,19.41891,-99.158429
9591574,Private room,Ciudad de México,144.0,19.415143,-99.164347
13029428,Private room,Mexico City,20.0,19.422353,-99.159435
12949287,Private room,Ciudad de México,14.0,19.418693,-99.157824
12793353,Private room,Ciudad de México,33.0,19.420115,-99.161755
3319324,Private room,Ciudad de México,31.0,19.412669,-99.160588
13378172,Private room,Ciudad de México,42.0,19.411702,-99.165779
8227624,Private room,Ciudad de México,23.0,19.414087,-99.159458
5135689,Private room,Ciudad de México,25.0,19.415624,-99.163505
11224664,Private room,Ciudad de México,28.0,19.419034,-99.170789
12892319,Private room,Ciudad de México,41.0,19.420259,-99.158946
13884300,Private room,Ciudad de México,25.0,19.421402,-99.167876
13621628,Private room,Ciudad de México,50.0,19.418438,-99.162725
12828822,Private room,Ciudad de México,40.0,19.419697,-99.164933
12914316,Private room,Ciudad de México,57.0,19.415975,-99.156165
13943114,Private room,Ciudad de México,21.0,19.41787,-99.165546
7621246,Private room,Ciudad de México,28.0,19.422724,-99.162353
4793981,Private room,Ciudad de México,31.0,19.414118,-99.156139
13240114,Private room,Ciudad de México,37.0,19.422963,-99.164507
6574528,Private room,Ciudad de México,39.0,19.420238,-99.173468
9779904,Private room,Ciudad de México,29.0,19.422034,-99.158705
6327934,Private room,Ciudad de México,26.0,19.424988,-99.154824
3938183,Private room,Mexico City,62.0,19.419166,-99.162155
11140958,Private room,Ciudad de México,25.0,19.423347,-99.158697
5722652,Private room,Ciudad de México,46.0,19.416499,-99.15925
3311971,Private room,Ciudad de México,70.0,19.423794,-99.155368
5136408,Private room,Ciudad de México,15.0,19.41786,-99.162215
9153157,Private room,Ciudad de México,31.0,19.424293,-99.159484
11042504,Private room,Ciudad de México,52.0,19.42218,-99.157105
11950672,Private room,Ciudad de México,24.0,19.420584,-99.175998
10711226,Private room,Ciudad de México,22.0,19.422693,-99.164993
6822349,Private room,Ciudad de México,46.0,19.41836,-99.16673
1668191,Private room,Mexico City,73.0,19.45658,-99.144346
7984591,Private room,San Simón,16.0,19.376348,-99.14197
5838818,Private room,Ciudad de México,16.0,19.371814,-99.145325
7967896,Private room,Ciudad de México,13.0,19.348839,-99.14741
4098137,Private room,Mexico City,80.0,19.42167,-99.170487
8745460,Private room,Ciudad de México,23.0,19.412832,-99.158914
11339356,Private room,Ciudad de México,42.0,19.378358,-99.14584
7218216,Private room,Ciudad de México,26.0,19.356882,-99.148516
13824671,Private room,Ciudad de México,22.0,19.355446,-99.151119
9284628,Private room,Ciudad de México,16.0,19.348387,-99.147952
13972910,Private room,Ciudad de México,36.0,19.354579,-99.149738
1222837,Private room,Mexico City,73.0,19.412733,-99.158203
10368450,Private room,Ciudad de México,28.0,19.345902,-99.148018
13466112,Private room,Ciudad de México,93.0,19.412132,-99.1621
9363640,Private room,Ciudad de México,23.0,19.355212,-99.146735
347754,Private room,Mexico City,41.0,19.351793,-99.149556
6030414,Private room,Ciudad de México,28.0,19.416854,-99.167199
13715323,Private room,Ciudad de México,12.0,19.377233,-99.14124
8993306,Private room,Ciudad de México,35.0,19.41954,-99.170787
957673,Private room,Mexico City,31.0,19.421888,-99.16489
11340701,Private room,Mexico City,57.0,19.351283,-99.148098
5194480,Private room,Ciudad de México,29.0,19.412566,-99.183417
457700,Private room,Mexico City,52.0,19.414715,-99.185627
6598487,Private room,Ciudad de México,22.0,19.363218,-99.157189
12580005,Private room,Ciudad de México,18.0,19.413806,-99.187746
2608105,Private room,Mexico City,29.0,19.410064,-99.18733
12827079,Private room,Ciudad de México,197.0,19.364442,-99.160601
7602365,Private room,Ciudad de México,35.0,19.412683,-99.184503
11189452,Private room,Ciudad de México,26.0,19.375637,-99.184485
9595823,Private room,Ciudad de México,25.0,19.414604,-99.184873
2749084,Private room,Mexico City,15.0,19.418286,-99.178257
8539886,Private room,Ciudad de México,13.0,19.369757,-99.159277
13828911,Private room,Ciudad de México,14.0,19.365148,-99.158943
12171387,Private room,Ciudad de México,20.0,19.377114,-99.184063
6119255,Private room,Ciudad de México,23.0,19.408851,-99.186895
8542522,Private room,Ciudad de México,36.0,19.367164,-99.156334
2728417,Private room,Ciudad de México,14.0,19.411766,-99.186869
5251525,Private room,Ciudad de México,30.0,19.407943,-99.189123
14126385,Private room,Ciudad de México,258.0,19.408979,-99.189107
14371044,Private room,Ciudad de México,36.0,19.41243,-99.184948
6119254,Private room,Ciudad de México,16.0,19.408243,-99.188285
9295773,Private room,Ciudad de México,11.0,19.457609,-99.144576
4368899,Private room,Ciudad de México,24.0,19.411868,-99.181827
14451076,Private room,Ciudad de México,19.0,19.410069,-99.185134
6290325,Private room,San Miguel Chapultepec II Sección,28.0,19.41272,-99.186891
10408826,Private room,Ciudad de México,26.0,19.409781,-99.185442
13862626,Private room,Ciudad de México,26.0,19.419033,-99.179106
10090137,Private room,Ciudad de México,31.0,19.412249,-99.185482
11736490,Private room,Mexico City,14.0,19.452153,-99.157184
5385467,Private room,Ciudad de México,34.0,19.453455,-99.154988
5933923,Private room,Ciudad de México,10.0,19.450349,-99.15965
10022759,Private room,Ciudad de México,28.0,19.408829,-99.189485
3812176,Private room,Mexico City,57.0,19.418245,-99.178234
3049228,Private room,Mexico City,11.0,19.451593,-99.156063
7278674,Private room,Ciudad de México,28.0,19.412163,-99.183826
9883230,Private room,Ciudad de México,20.0,19.450465,-99.162531
8541571,Private room,Ciudad de México,21.0,19.445376,-99.160423
13223793,Private room,Ciudad de México,18.0,19.445341,-99.162926
4439986,Private room,Ciudad de México,43.0,19.41185,-99.182951
4334377,Private room,Mexico City,10.0,19.451684,-99.160877
13976632,Private room,Ciudad de México,23.0,19.447516,-99.153991
3624106,Private room,Mexico City,31.0,19.412366,-99.185259
13281718,Private room,Ciudad de México,10.0,19.451805,-99.15976
13093208,Private room,Ciudad de México,16.0,19.41077,-99.185611
3751689,Private room,Mexico City,56.0,19.413593,-99.18821
1472774,Private room,Ciudad de México,31.0,19.411637,-99.189891
1462852,Private room,Mexico City,92.0,19.4072,-99.189113
12991274,Private room,Ciudad de México,11.0,19.445142,-99.15783
3605835,Private room,Ciudad de México,16.0,19.449044,-99.156786
10878747,Private room,Ciudad de México,11.0,19.451001,-99.139646
10501458,Private room,Ciudad de México,31.0,19.379399,-99.175781
12233292,Private room,Ciudad de México,12.0,19.377905,-99.17718
8195136,Private room,Ciudad de México,26.0,19.375828,-99.172808
6885758,Private room,Ciudad de México,26.0,19.374253,-99.17727
5944939,Private room,Ciudad de México,15.0,19.450394,-99.135352
13416101,Private room,Ciudad de México,12.0,19.36125,-99.160014
5910275,Private room,Mexico City,24.0,19.41228,-99.17778
7998444,Private room,Ciudad de México,11.0,19.390003,-99.168289
9543129,Private room,Ciudad de México,45.0,19.363216,-99.164454
11636762,Private room,Ciudad de México,25.0,19.361482,-99.16459
11941387,Private room,Mexico City,22.0,19.361797,-99.164671
2345760,Private room,Mexico City,28.0,19.397826,-99.172936
12812191,Private room,Ciudad de México,23.0,19.412702,-99.184179
8308196,Private room,Ciudad de México,25.0,19.421085,-99.159462
6249767,Private room,México,22.0,19.424571,-99.170168
13083874,Private room,Ciudad de México,46.0,19.412322,-99.172367
7492595,Private room,Ciudad de México,11.0,19.440243,-99.166189
7687977,Private room,Ciudad de México,33.0,19.426742,-99.136368
4774754,Private room,Ciudad de México,31.0,19.428283,-99.168826
3112616,Private room,Mexico City,57.0,19.40623,-99.175509
10615867,Private room,Ciudad de México,18.0,19.395726,-99.168493
44616,Private room,Mexico City,98.0,19.410057,-99.176452
11552829,Private room,Ciudad de México,74.0,19.408941,-99.169635
12848501,Private room,Ciudad de México,28.0,19.404255,-99.175005
13225446,Private room,Ciudad de México,72.0,19.407334,-99.173709
1228455,Private room,Mexico City,10.0,19.381919,-99.150638
12831213,Private room,Ciudad de México,10.0,19.390045,-99.169545
9908522,Private room,Ciudad de México,14.0,19.395748,-99.185701
14105007,Private room,Ciudad de México,21.0,19.415208,-99.168279
14196800,Private room,Ciudad de México,31.0,19.41226,-99.179714
8033020,Private room,Ciudad de México,28.0,19.415531,-99.155897
2288696,Private room,Mexico City,54.0,19.403644,-99.182174
